date,symbol,close,volume
2020-12-23,^GSPC,135.35567226273787,5928576
2020-12-24,^GSPC,135.4808792735688,1480074
2020-12-25,^GSPC,135.49485580203978,4747025
2020-12-28,^GSPC,132.91516309755664,4111379
2020-12-29,^GSPC,134.3506110611558,1560805
2020-12-30,^GSPC,133.49432403693604,5888857
2020-12-31,^GSPC,131.09848746727792,6080248
2021-01-01,^GSPC,129.54205111416036,4412987
2021-01-04,^GSPC,135.61407018360586,2547296
2021-01-05,^GSPC,134.08346633821992,6670658
2021-01-06,^GSPC,131.89254921723958,3496993
2021-01-07,^GSPC,134.9145000085832,3377968
2021-01-08,^GSPC,136.91970569429847,3379111
2021-01-11,^GSPC,136.22834881198614,4837816
2021-01-12,^GSPC,139.94517799527532,5312989
2021-01-13,^GSPC,136.03040546042598,3823838
2021-01-14,^GSPC,134.8295602335175,3460756
2021-01-15,^GSPC,130.59736452432267,3934424
2021-01-18,^GSPC,134.1207956708257,4882027
2021-01-19,^GSPC,134.28822894426057,5790057
2021-01-20,^GSPC,141.0938268264744,1848847
2021-01-21,^GSPC,142.40926819948285,6486342
2021-01-22,^GSPC,143.77801031775698,1711784
2021-01-25,^GSPC,140.67211923740402,1627816
2021-01-26,^GSPC,137.48366252232154,1062438
2021-01-27,^GSPC,136.20710201637917,5566147
2021-01-28,^GSPC,138.60512387629015,1185614
2021-01-29,^GSPC,135.80094103062976,2142064
2021-02-01,^GSPC,129.5127462346886,3620817
2021-02-02,^GSPC,131.62301748932316,6729890
2021-02-03,^GSPC,133.91498405976796,2756728
2021-02-04,^GSPC,131.4779472311887,6016543
2021-02-05,^GSPC,132.53884236451543,2839423
2021-02-08,^GSPC,135.34805911225624,4204566
2021-02-09,^GSPC,138.34070627644445,5922485
2021-02-10,^GSPC,134.03405707971444,2794172
2021-02-11,^GSPC,134.0978729630785,2806708
2021-02-12,^GSPC,131.97450935015604,5734791
2021-02-15,^GSPC,134.32310185738453,5577412
2021-02-16,^GSPC,134.43460696359375,1258947
2021-02-17,^GSPC,131.13848405493985,6751074
2021-02-18,^GSPC,131.25922964634665,4934644
2021-02-19,^GSPC,132.62245982107456,3930108
2021-02-22,^GSPC,128.4607155940916,2753888
2021-02-23,^GSPC,124.90979434432312,4476925
2021-02-24,^GSPC,123.0892066373587,5217051
2021-02-25,^GSPC,122.18203403606192,3169566
2021-02-26,^GSPC,120.64916847323062,3025501
2021-03-01,^GSPC,116.15814913597421,1138418
2021-03-02,^GSPC,112.42825497442041,3244798
2021-03-03,^GSPC,112.16316772336008,5373510
2021-03-04,^GSPC,112.88370286786405,1470912
2021-03-05,^GSPC,110.74616895601042,3417802
2021-03-08,^GSPC,110.9303489586439,3382353
2021-03-09,^GSPC,114.83204809260228,4103988
2021-03-10,^GSPC,114.19014890585137,4370213
2021-03-11,^GSPC,113.04295692449364,1570977
2021-03-12,^GSPC,111.33108000290284,4777580
2021-03-15,^GSPC,112.21103519386637,6974888
2021-03-16,^GSPC,112.5781009164541,1204582
2021-03-17,^GSPC,113.00507261290926,6019074
2021-03-18,^GSPC,112.0604228092497,6042142
2021-03-19,^GSPC,112.85404687230691,3261939
2021-03-22,^GSPC,113.66852444991653,2778596
2021-03-23,^GSPC,113.25767501421072,4307018
2021-03-24,^GSPC,115.73637573826399,2213150
2021-03-25,^GSPC,112.13849568226884,5672521
2021-03-26,^GSPC,113.63430260081051,1005228
2021-03-29,^GSPC,113.29421042996508,5214341
2021-03-30,^GSPC,115.10526217606314,4987603
2021-03-31,^GSPC,119.34271621741969,5573763
2021-04-01,^GSPC,119.42156423730232,1918109
2021-04-02,^GSPC,118.94691766537562,6910353
2021-04-05,^GSPC,118.87748953313483,1068642
2021-04-06,^GSPC,122.08761432200572,6368422
2021-04-07,^GSPC,125.7707164875693,6256508
2021-04-08,^GSPC,126.18785562018611,5049403
2021-04-09,^GSPC,127.80080701311863,3424981
2021-04-12,^GSPC,132.32739727045887,6615785
2021-04-13,^GSPC,133.7598718724463,1541975
2021-04-14,^GSPC,129.87072971391996,2714231
2021-04-15,^GSPC,127.8410176351001,3955785
2021-04-16,^GSPC,126.68266572349249,3302725
2021-04-19,^GSPC,127.72158303800352,5981539
2021-04-20,^GSPC,126.37950992923864,4796980
2021-04-21,^GSPC,129.90082087800903,5684000
2021-04-22,^GSPC,128.772337725995,6847773
2021-04-23,^GSPC,132.8307112490982,3513987
2021-04-26,^GSPC,131.2177838243809,4340888
2021-04-27,^GSPC,134.79389929898684,4407384
2021-04-28,^GSPC,135.41192382560143,4035751
2021-04-29,^GSPC,139.32482820215318,5535147
2021-04-30,^GSPC,144.83495538674828,1142731
2021-05-03,^GSPC,149.97815337532126,5985476
2021-05-04,^GSPC,153.2266010641995,6207203
2021-05-05,^GSPC,151.15690189946974,2375457
2021-05-06,^GSPC,148.93281671053467,5263514
2021-05-07,^GSPC,139.80001845008624,6102128
2021-05-10,^GSPC,144.04917143457138,4447912
2021-05-11,^GSPC,147.85003078188345,4709183
2021-05-12,^GSPC,151.0519720922352,4970324
2021-05-13,^GSPC,147.91045017193142,5265865
2021-05-14,^GSPC,156.19801937867254,3635855
2021-05-17,^GSPC,154.38677048427263,4125888
2021-05-18,^GSPC,157.2956349911041,3894322
2021-05-19,^GSPC,152.54065465667645,1612735
2021-05-20,^GSPC,150.96803329695442,4827359
2021-05-21,^GSPC,154.9073702692323,5211613
2021-05-24,^GSPC,158.35268841739875,5106596
2021-05-25,^GSPC,155.26280834207128,5968912
2021-05-26,^GSPC,155.2957134408568,5950137
2021-05-27,^GSPC,159.03534956597176,4469730
2021-05-28,^GSPC,153.54274057530924,6054846
2021-05-31,^GSPC,156.1645906270043,6980280
2021-06-01,^GSPC,151.66209015865567,1382751
2021-06-02,^GSPC,153.83246532783457,6924570
2021-06-03,^GSPC,153.315409707406,6572499
2021-06-04,^GSPC,156.56798970940096,1452191
2021-06-07,^GSPC,155.22482680504856,5086176
2021-06-08,^GSPC,154.3801445634855,5133412
2021-06-09,^GSPC,153.51500939976148,1961634
2021-06-10,^GSPC,150.80173435667803,1724136
2021-06-11,^GSPC,150.14123852602944,1666029
2021-06-14,^GSPC,147.27217272141445,1716617
2021-06-15,^GSPC,145.76914794353476,1975680
2021-06-16,^GSPC,147.87074043400597,5977825
2021-06-17,^GSPC,147.04629751124136,5879591
2021-06-18,^GSPC,150.2990959397686,3925449
2021-06-21,^GSPC,152.53146368180492,4515172
2021-06-22,^GSPC,155.16244532484106,5367573
2021-06-23,^GSPC,151.77423549405674,3036988
2021-06-24,^GSPC,153.14157661189424,5536746
2021-06-25,^GSPC,157.6425899277261,4761250
2021-06-28,^GSPC,160.60522023615485,5958333
2021-06-29,^GSPC,164.64741600736028,3301463
2021-06-30,^GSPC,169.75068194023052,4786795
2021-07-01,^GSPC,164.78400168629034,1020730
2021-07-02,^GSPC,166.78306929746546,3772142
2021-07-05,^GSPC,168.7357617311785,3524165
2021-07-06,^GSPC,168.21638156769137,4246482
2021-07-07,^GSPC,163.9655831269476,3088748
2021-07-08,^GSPC,164.57139862694578,4281032
2021-07-09,^GSPC,164.17886808423924,5497962
2021-07-12,^GSPC,170.6799747468253,4387454
2021-07-13,^GSPC,175.26324548030817,5568074
2021-07-14,^GSPC,173.97399181785596,6479906
2021-07-15,^GSPC,170.46334598474596,2749144
2021-07-16,^GSPC,167.7252799299112,6410533
2021-07-19,^GSPC,167.68762215919523,1948095
2021-07-20,^GSPC,165.40602597834186,5504268
2021-07-21,^GSPC,172.04293256145104,3386214
2021-07-22,^GSPC,168.10655339702296,2002210
2021-07-23,^GSPC,167.95023028677414,2848502
2021-07-26,^GSPC,168.58353509562878,2929756
2021-07-27,^GSPC,170.1285424376764,5710247
2021-07-28,^GSPC,167.1509500645209,5863735
2021-07-29,^GSPC,166.56247757094775,1103434
2021-07-30,^GSPC,167.3277321966452,2938656
2021-08-02,^GSPC,168.58987557450905,5876070
2021-08-03,^GSPC,166.81305091429215,4210050
2021-08-04,^GSPC,165.97870005161494,6520838
2021-08-05,^GSPC,166.8849428311434,2845425
2021-08-06,^GSPC,173.42071646800568,2219963
2021-08-09,^GSPC,169.475077460669,5016841
2021-08-10,^GSPC,172.02886840880524,5761605
2021-08-11,^GSPC,177.6494278291785,2022614
2021-08-12,^GSPC,172.9622780907593,5975656
2021-08-13,^GSPC,178.1780886588204,5313864
2021-08-16,^GSPC,183.42672408788218,5384928
2021-08-17,^GSPC,183.95152130853094,5421838
2021-08-18,^GSPC,187.77521599053375,4166121
2021-08-19,^GSPC,193.62639168205646,4636593
2021-08-20,^GSPC,193.40194719023575,1691014
2021-08-23,^GSPC,194.6508213458844,6321893
2021-08-24,^GSPC,190.8977828877666,2793956
2021-08-25,^GSPC,188.6688570579136,5952084
2021-08-26,^GSPC,189.33155541410457,5919296
2021-08-27,^GSPC,189.40514980757183,4920892
2021-08-30,^GSPC,195.8957012791288,1385283
2021-08-31,^GSPC,195.48266561452309,2233063
2021-09-01,^GSPC,191.24124138063314,4699160
2021-09-02,^GSPC,195.06193327315825,2338059
2021-09-03,^GSPC,199.09715318522936,6598892
2021-09-06,^GSPC,201.14818511287297,1998866
2021-09-07,^GSPC,201.0928475546713,2440437
2021-09-08,^GSPC,198.43838446754884,2491422
2021-09-09,^GSPC,196.37947503911707,3484017
2021-09-10,^GSPC,202.80141828942803,4024121
2021-09-13,^GSPC,206.45213516844203,2610073
2021-09-14,^GSPC,207.39153397121245,5594398
2021-09-15,^GSPC,209.63619683390235,3324458
2021-09-16,^GSPC,208.7256044537458,4061836
2021-09-17,^GSPC,205.41741171496213,6720546
2021-09-20,^GSPC,204.00056355918736,6982254
2021-09-21,^GSPC,204.2780314038842,6289847
2021-09-22,^GSPC,198.10727588607267,6046089
2021-09-23,^GSPC,192.8874262166253,6232714
2021-09-24,^GSPC,186.68572593730073,5450110
2021-09-27,^GSPC,185.39613612525866,1951973
2021-09-28,^GSPC,187.99748624495928,3242212
2021-09-29,^GSPC,183.34250525928073,5299761
2021-09-30,^GSPC,179.48993556368157,3594115
2021-10-01,^GSPC,174.03623027867008,4314033
2021-10-04,^GSPC,172.65803911895512,6234295
2021-10-05,^GSPC,168.7870297390568,4767161
2021-10-06,^GSPC,165.59555495754594,5123427
2021-10-07,^GSPC,162.13672104275864,2656410
2021-10-08,^GSPC,169.52877473284315,2733435
2021-10-11,^GSPC,169.36432747750916,6874373
2021-10-12,^GSPC,167.30022978910247,2006749
2021-10-13,^GSPC,165.93033329260805,2806767
2021-10-14,^GSPC,168.92011900359893,1561644
2021-10-15,^GSPC,172.31189122429458,2068050
2021-10-18,^GSPC,173.35920769535002,3117334
2021-10-19,^GSPC,166.72767108672357,3553071
2021-10-20,^GSPC,170.11298155457231,5288170
2021-10-21,^GSPC,173.85132228580164,6408615
2021-10-22,^GSPC,176.66716155987342,4915334
2021-10-25,^GSPC,178.4716926505984,1091789
2021-10-26,^GSPC,178.89119120027834,2610858
2021-10-27,^GSPC,183.30090608524324,4443262
2021-10-28,^GSPC,182.35627870254015,4407757
2021-10-29,^GSPC,186.29160760476583,5754320
2021-11-01,^GSPC,184.68725802350028,4358205
2021-11-02,^GSPC,183.45082962511802,1705983
2021-11-03,^GSPC,182.00644349042128,6051387
2021-11-04,^GSPC,180.1636800620425,1875332
2021-11-05,^GSPC,178.57863481425636,4387839
2021-11-08,^GSPC,181.42148087316622,2001458
2021-11-09,^GSPC,187.20047365386753,6586078
2021-11-10,^GSPC,184.75203155384335,3751973
2021-11-11,^GSPC,181.10303922230605,2379107
2021-11-12,^GSPC,185.7549641171321,4494477
2021-11-15,^GSPC,184.68727640551407,2831878
2021-11-16,^GSPC,185.86284028909176,6195322
2021-11-17,^GSPC,186.58404555301777,2309140
2021-11-18,^GSPC,190.10922182020516,4193339
2021-11-19,^GSPC,186.93918428041806,4298769
2021-11-22,^GSPC,191.34216926198476,2719331
2021-11-23,^GSPC,194.53244576315396,1515420
2021-11-24,^GSPC,186.2087930295261,2310162
2021-11-25,^GSPC,185.76649961439122,4472722
2021-11-26,^GSPC,184.51181039751899,3621216
2021-11-29,^GSPC,186.04933405964047,6174834
2021-11-30,^GSPC,185.96146555516555,1646382
2021-12-01,^GSPC,183.327989581824,1604512
2021-12-02,^GSPC,182.20319333690432,2070430
2021-12-03,^GSPC,183.59727339384492,5432330
2021-12-06,^GSPC,183.8786183094401,1010799
2021-12-07,^GSPC,183.44247134924882,3492898
2021-12-08,^GSPC,191.6412017290375,1316723
2021-12-09,^GSPC,193.7908665231697,1464370
2021-12-10,^GSPC,189.63732207236015,3589748
2021-12-13,^GSPC,190.21860783948142,4211187
2021-12-14,^GSPC,191.58215772071915,5796059
2021-12-15,^GSPC,187.95338452085807,6169229
2021-12-16,^GSPC,188.5141108695976,1248632
2021-12-17,^GSPC,185.50187061395806,4595793
2021-12-20,^GSPC,177.4594060137215,4146699
2021-12-21,^GSPC,178.79416780649805,4071078
2021-12-22,^GSPC,181.14961661291258,5772726
2021-12-23,^GSPC,183.4985336401463,1277997
2021-12-24,^GSPC,183.09857741231573,2944434
2021-12-27,^GSPC,181.084788189367,1536230
2021-12-28,^GSPC,182.06506432955513,1772822
2021-12-29,^GSPC,183.74361381968552,1091641
2021-12-30,^GSPC,187.22315366914123,2579420
2021-12-31,^GSPC,192.3348611826344,5416691
2022-01-03,^GSPC,195.56793787769865,3384266
2022-01-04,^GSPC,193.48938463189887,2333681
2022-01-05,^GSPC,193.44331178599003,6270658
2022-01-06,^GSPC,188.23054502783074,5489910
2022-01-07,^GSPC,191.0695452867241,4789006
2022-01-10,^GSPC,193.4380572776498,5121148
2022-01-11,^GSPC,198.17653628386464,6628432
2022-01-12,^GSPC,200.28018864975294,3572176
2022-01-13,^GSPC,206.7032772725439,4629015
2022-01-14,^GSPC,204.0648195172509,5819601
2022-01-17,^GSPC,205.61078450112328,1408642
2022-01-18,^GSPC,204.80966471696894,1743707
2022-01-19,^GSPC,204.12320782651793,4536810
2022-01-20,^GSPC,197.17529504299648,1741031
2022-01-21,^GSPC,194.44543915329317,3617699
2022-01-24,^GSPC,186.95591359422693,1310018
2022-01-25,^GSPC,185.87682376812813,3400206
2022-01-26,^GSPC,183.4472421758392,3809391
2022-01-27,^GSPC,184.04699398488583,1927953
2022-01-28,^GSPC,177.51906843805375,5745963
2022-01-31,^GSPC,175.77630617425447,4351388
2022-02-01,^GSPC,174.96321723502027,2204488
2022-02-02,^GSPC,167.04205841977168,2771095
2022-02-03,^GSPC,172.48223027702076,2708476
2022-02-04,^GSPC,174.14624376965827,1468095
2022-02-07,^GSPC,171.5235219470445,4363331
2022-02-08,^GSPC,177.9230356480361,3608255
2022-02-09,^GSPC,182.6803919696336,4674839
2022-02-10,^GSPC,173.74065924741492,4727061
2022-02-11,^GSPC,172.70472986402288,1514604
2022-02-14,^GSPC,170.55865822168073,5852638
2022-02-15,^GSPC,170.69048063330536,5497130
2022-02-16,^GSPC,167.45936127925708,6476408
2022-02-17,^GSPC,166.57324690957873,4710556
2022-02-18,^GSPC,166.8034870672872,6909253
2022-02-21,^GSPC,158.53001157077546,2194142
